Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,36.97917798000,-0.68749690700,Kenya,Central,Muranga
coffee,34.85417787000,-0.64583023800,Kenya,Nyanza,Nyamira
coffee,36.89584465000,-0.64583023800,Kenya,Central,Muranga
coffee,37.06251132000,-0.64583023800,Kenya,Central,Muranga
coffee,37.10417799000,-0.64583023800,Kenya,Central,Muranga
coffee,34.72917787000,-0.60416356900,Kenya,Nyanza,Central Kisii
coffee,34.77084454000,-0.60416356900,Kenya,Nyanza,Central Kisii
coffee,34.85417787000,-0.60416356900,Kenya,Nyanza,Nyamira
coffee,36.93751132000,-0.60416356900,Kenya,Central,Muranga
coffee,36.97917798000,-0.60416356900,Kenya,Central,Muranga
coffee,37.06251132000,-0.60416356900,Kenya,Central,Nyeri
coffee,34.89584454000,-0.56249690100,Kenya,Nyanza,Nyamira
coffee,36.89584465000,-0.56249690100,Kenya,Central,Nyeri
coffee,34.85417787000,-0.52083023200,Kenya,Nyanza,Central Kisii
coffee,37.02084465000,-0.52083023200,Kenya,Central,Nyeri
coffee,37.31251134000,-0.52083023200,Kenya,Central,Kirinyaga
coffee,37.39584467000,-0.52083023200,Kenya,Central,Kirinyaga
coffee,34.93751121000,-0.47916356300,Kenya,Nyanza,Nyamira
coffee,34.97917788000,-0.47916356300,Kenya,Nyanza,Nyamira
coffee,35.02084455000,-0.47916356300,Kenya,Nyanza,Nyamira
coffee,36.93751132000,-0.47916356300,Kenya,Central,Nyeri
coffee,36.97917798000,-0.47916356300,Kenya,Central,Nyeri
coffee,37.14584466000,-0.47916356300,Kenya,Central,Nyeri
coffee,37.22917800000,-0.47916356300,Kenya,Central,Kirinyaga
coffee,-80.18749479000,-0.43749689400,Ecuador,Manabi,Chone
coffee,36.93751132000,-0.43749689400,Kenya,Central,Nyeri
coffee,37.47917801000,-0.43749689400,Kenya,Eastern,Embu
coffee,37.52084468000,-0.43749689400,Kenya,Eastern,Embu
coffee,37.56251135000,-0.43749689400,Kenya,Eastern,Embu
coffee,36.97917798000,-0.39583022500,Kenya,Central,Nyeri
coffee,37.47917801000,-0.39583022500,Kenya,Eastern,Embu
coffee,37.52084468000,-0.39583022500,Kenya,Eastern,Embu
coffee,37.60417802000,-0.35416355600,Kenya,Eastern,Meru South
coffee,37.64584469000,-0.35416355600,Kenya,Eastern,Meru South
coffee,37.64584469000,-0.31249688800,Kenya,Eastern,Meru South
coffee,37.64584469000,-0.27083021900,Kenya,Eastern,Meru South
coffee,30.14584429000,-0.22916355000,Uganda,Bushenyi,Bunyaruguru
coffee,30.39584431000,-0.22916355000,Uganda,Ibanda,Ibanda
coffee,35.35417790000,-0.22916355000,Kenya,Rift Valley,Kericho
coffee,35.39584457000,-0.22916355000,Kenya,Rift Valley,Kericho
coffee,37.64584469000,-0.22916355000,Kenya,Eastern,Meru South
coffee,30.10417763000,-0.18749688100,Uganda,Bushenyi,Bunyaruguru
coffee,30.39584431000,-0.18749688100,Uganda,Ibanda,Ibanda
coffee,35.43751124000,-0.18749688100,Kenya,Rift Valley,Kericho
coffee,35.43751124000,-0.14583021200,Kenya,Rift Valley,Kericho
coffee,37.60417802000,-0.10416354300,Kenya,Eastern,Meru Central
coffee,37.64584469000,-0.10416354300,Kenya,Eastern,Meru Central
coffee,37.60417802000,-0.02083020600,Kenya,Eastern,Meru Central
coffee,35.06251122000,0.02083646300,Kenya,Rift Valley,Nandi South
coffee,37.64584469000,0.02083646300,Kenya,Eastern,Meru Central
coffee,29.97917762000,0.14583647000,Uganda,Kasese,Bukonjo
coffee,37.89584470000,0.14583647000,Kenya,Eastern,Meru North
coffee,37.64584469000,0.18750313800,Kenya,Eastern,Meru Central
coffee,37.93751137000,0.22916980700,Kenya,Eastern,Meru North
coffee,30.14584429000,0.60416982700,Uganda,Kabarole,Bunyangabu
coffee,34.77084454000,0.64583649600,Kenya,Western,Bungoma
coffee,34.81251120000,0.64583649600,Kenya,Western,Bungoma
coffee,30.06251096000,0.68750316500,Uganda,Bundibugyo,Bwamba
coffee,34.56251119000,0.68750316500,Kenya,Western,Bungoma
coffee,34.72917787000,0.68750316500,Kenya,Western,Bungoma
coffee,35.81251126000,0.72916983300,Kenya,Rift Valley,Baringo
coffee,34.68751120000,0.81250317100,Kenya,Western,Mt Elgon
coffee,34.31251118000,0.89583650900,Uganda,Manafwa,Bubulo
coffee,34.39584452000,0.89583650900,Uganda,Manafwa,Bubulo
coffee,35.18751122000,1.10416985300,Kenya,Rift Valley,Trans Nzoia
coffee,34.39584452000,1.27083652800,Uganda,Sironko,Bulambuli
coffee,34.43751119000,1.39583653500,Uganda,Kapchorwa,Tingey
coffee,34.47917785000,1.39583653500,Uganda,Kapchorwa,Kween
coffee,-77.43749465000,1.43750320400,Colombia,Narino,El Tambo
coffee,-77.31249464000,1.43750320400,Colombia,Narino,Chachagui
coffee,-77.52082799000,1.47916987300,Colombia,Narino,Linares
coffee,-77.22916131000,1.60416987900,Colombia,Narino,San Lorenzo
coffee,-77.18749464000,1.60416987900,Colombia,Narino,La Union
coffee,-77.18749464000,1.64583654800,Colombia,Narino,La Union
coffee,-77.14582797000,1.64583654800,Colombia,Narino,La Union
coffee,-77.10416130000,1.64583654800,Colombia,Narino,Colon
coffee,-77.10416130000,1.68750321700,Colombia,Cauca,Mercaderes
coffee,-77.06249463000,1.68750321700,Colombia,Narino,San Pablo
coffee,-76.02082791000,1.68750321700,Colombia,Huila,Acevedo
coffee,-76.02082791000,1.72916988600,Colombia,Huila,Acevedo
coffee,-75.89582790000,1.72916988600,Colombia,Huila,Acevedo
coffee,-75.97916124000,1.77083655400,Colombia,Huila,Acevedo
coffee,-75.93749457000,1.77083655400,Colombia,Huila,Acevedo
coffee,-75.89582790000,1.77083655400,Colombia,Huila,Acevedo
coffee,-76.14582792000,1.81250322300,Colombia,Huila,Pitalito
coffee,-76.02082791000,1.81250322300,Colombia,Huila,Pitalito
coffee,-75.81249457000,1.81250322300,Colombia,Huila,Suaza
coffee,-76.97916129000,1.85416989200,Colombia,Cauca,Bolivar
coffee,-76.27082792000,1.85416989200,Colombia,Huila,San Agustin
coffee,-76.22916125000,1.85416989200,Colombia,Huila,Pitalito
coffee,-76.18749459000,1.85416989200,Colombia,Huila,Pitalito
coffee,-75.89582790000,1.85416989200,Colombia,Huila,Acevedo
coffee,-75.77082790000,1.85416989200,Colombia,Huila,Suaza
coffee,-76.27082792000,1.89583656100,Colombia,Huila,Isnos
coffee,-76.22916125000,1.89583656100,Colombia,Huila,Isnos
coffee,-76.10416125000,1.89583656100,Colombia,Huila,Pitalito
coffee,-76.27082792000,1.93750323000,Colombia,Huila,Isnos
coffee,-76.18749459000,1.93750323000,Colombia,Huila,Isnos
coffee,-75.89582790000,1.93750323000,Colombia,Huila,Suaza
coffee,-75.85416123000,1.93750323000,Colombia,Huila,Suaza
coffee,-75.68749456000,1.93750323000,Colombia,Huila,Guadalupe
coffee,-76.18749459000,1.97916989900,Colombia,Huila,Isnos
coffee,-76.02082791000,1.97916989900,Colombia,Huila,Elias
coffee,-75.97916124000,1.97916989900,Colombia,Huila,Timana
coffee,-75.68749456000,1.97916989900,Colombia,Huila,Guadalupe
coffee,-77.22916131000,2.02083656700,Colombia,Cauca,Balboa
coffee,-75.97916124000,2.02083656700,Colombia,Huila,Elias
coffee,98.89584788000,2.02083656700,Indonesia,Sumatera Utara,Tapanuli Utara
coffee,99.02084789000,2.02083656700,Indonesia,Sumatera Utara,Tapanuli Utara
coffee,-77.22916131000,2.06250323600,Colombia,Cauca,Balboa
coffee,-77.18749464000,2.06250323600,Colombia,Cauca,Balboa
coffee,-75.93749457000,2.06250323600,Colombia,Huila,Tarqui
coffee,99.06251456000,2.06250323600,Indonesia,Sumatera Utara,Tapanuli Utara
coffee,-76.81249462000,2.10416990500,Colombia,Cauca,La Vega
coffee,-75.89582790000,2.10416990500,Colombia,Huila,Tarqui
coffee,-75.64582789000,2.10416990500,Colombia,Huila,Guadalupe
coffee,-75.89582790000,2.14583657400,Colombia,Huila,Tarqui
coffee,-75.60416122000,2.14583657400,Colombia,Huila,Garzon
coffee,99.10418122000,2.14583657400,Indonesia,Sumatera Utara,Tapanuli Utara
coffee,-76.77082795000,2.18750324300,Colombia,Cauca,La Sierra
coffee,-75.85416123000,2.18750324300,Colombia,Huila,Tarqui
coffee,98.68751454000,2.18750324300,Indonesia,Sumatera Utara,Humbang Hasundutan
coffee,-75.97916124000,2.22916991200,Colombia,Huila,La Plata
coffee,-75.85416123000,2.22916991200,Colombia,Huila,Pital
coffee,-75.56249455000,2.22916991200,Colombia,Huila,Garzon
coffee,-75.52082788000,2.22916991200,Colombia,Huila,Garzon
coffee,99.27084790000,2.22916991200,Indonesia,Sumatera Utara,Toba Samosir
coffee,-76.72916128000,2.27083658000,Colombia,Cauca,Sotara
coffee,-76.02082791000,2.27083658000,Colombia,Huila,La Plata
coffee,98.56251453000,2.27083658000,Indonesia,Sumatera Utara,Humbang Hasundutan
coffee,-75.97916124000,2.31250324900,Colombia,Huila,La Plata
coffee,-75.81249457000,2.31250324900,Colombia,Huila,Agrado
coffee,-75.52082788000,2.31250324900,Colombia,Huila,Gigante
coffee,31.10417768000,2.31250324900,Uganda,Nebbi,Padyere
coffee,99.14584789000,2.31250324900,Indonesia,Sumatera Utara,Toba Samosir
coffee,-75.89582790000,2.35416991800,Colombia,Huila,La Plata
coffee,-75.77082790000,2.35416991800,Colombia,Huila,Agrado
coffee,-75.52082788000,2.35416991800,Colombia,Huila,Gigante
coffee,-75.47916121000,2.35416991800,Colombia,Huila,Gigante
coffee,31.10417768000,2.35416991800,Uganda,Nebbi,Padyere
coffee,-76.81249462000,2.39583658700,Colombia,Cauca,Timbio
coffee,-76.68749461000,2.39583658700,Colombia,Cauca,Sotara
coffee,-75.47916121000,2.39583658700,Colombia,Huila,Gigante
coffee,98.47918119000,2.39583658700,Indonesia,Sumatera Utara,Humbang Hasundutan
coffee,-76.68749461000,2.43750325600,Colombia,Cauca,Popayan
coffee,-76.64582794000,2.43750325600,Colombia,Cauca,Popayan
coffee,-75.93749457000,2.43750325600,Colombia,Cauca,Paez
coffee,-75.89582790000,2.43750325600,Colombia,Cauca,Paez
coffee,30.89584433000,2.43750325600,Uganda,Nebbi,Okoro
coffee,99.22918123000,2.43750325600,Indonesia,Sumatera Utara,Toba Samosir
coffee,-76.81249462000,2.47916992500,Colombia,Cauca,El Tambo
coffee,-76.72916128000,2.47916992500,Colombia,Cauca,Popayan
coffee,-76.60416127000,2.47916992500,Colombia,Cauca,Popayan
coffee,-75.97916124000,2.47916992500,Colombia,Cauca,Paez
coffee,-75.31249454000,2.47916992500,Colombia,Huila,Algeciras
coffee,-76.60416127000,2.52083659400,Colombia,Cauca,Popayan
coffee,-75.43749455000,2.52083659400,Colombia,Huila,Hobo
coffee,99.18751456000,2.52083659400,Indonesia,Sumatera Utara,Toba Samosir
coffee,99.22918123000,2.52083659400,Indonesia,Sumatera Utara,Toba Samosir
coffee,-76.81249462000,2.56250326200,Colombia,Cauca,Popayan
coffee,-75.89582790000,2.56250326200,Colombia,Cauca,Paez
coffee,-75.77082790000,2.56250326200,Colombia,Huila,Tesalia
coffee,-75.27082787000,2.56250326200,Colombia,Huila,Algeciras
coffee,98.77084787000,2.56250326200,Indonesia,Sumatera Utara,Samosir
coffee,98.89584788000,2.56250326200,Indonesia,Sumatera Utara,Samosir
coffee,-75.81249457000,2.60416993100,Colombia,Huila,Nataga
coffee,-75.31249454000,2.60416993100,Colombia,Huila,Algeciras
coffee,98.81251454000,2.60416993100,Indonesia,Sumatera Utara,Samosir
coffee,-76.72916128000,2.64583660000,Colombia,Cauca,Cajibio
coffee,-75.97916124000,2.64583660000,Colombia,Cauca,Paez
coffee,-75.68749456000,2.64583660000,Colombia,Huila,Tesalia
coffee,98.39584785000,2.64583660000,Indonesia,Sumatera Utara,Pakpakbharat
coffee,-76.56249460000,2.68750326900,Colombia,Cauca,Piendamo
coffee,-75.77082790000,2.68750326900,Colombia,Huila,Nataga
coffee,98.47918119000,2.68750326900,Indonesia,Sumatera Utara,Dairi
coffee,98.60418120000,2.68750326900,Indonesia,Sumatera Utara,Samosir
coffee,98.93751455000,2.68750326900,Indonesia,Sumatera Utara,Simalungun
coffee,-76.77082795000,2.72916993800,Colombia,Cauca,Cajibio
coffee,-76.56249460000,2.72916993800,Colombia,Cauca,Caldono
coffee,-75.64582789000,2.72916993800,Colombia,Huila,Teruel
coffee,98.31251452000,2.72916993800,Indonesia,Sumatera Utara,Pakpakbharat
coffee,-76.77082795000,2.77083660700,Colombia,Cauca,Morales
coffee,-76.68749461000,2.77083660700,Colombia,Cauca,Morales
coffee,-76.56249460000,2.77083660700,Colombia,Cauca,Caldono
coffee,-75.60416122000,2.77083660700,Colombia,Huila,Teruel
coffee,30.85417766000,2.77083660700,Uganda,Arua,Vurra
coffee,98.89584788000,2.77083660700,Indonesia,Sumatera Utara,Simalungun
coffee,-76.60416127000,2.81250327500,Colombia,Cauca,Caldono
coffee,30.89584433000,2.81250327500,Uganda,Arua,Vurra
coffee,98.52084786000,2.81250327500,Indonesia,Sumatera Utara,Dairi
coffee,-76.72916128000,2.85416994400,Colombia,Cauca,Buenos Aires
coffee,-75.56249455000,2.85416994400,Colombia,Huila,Teruel
coffee,-75.10416120000,2.85416994400,Colombia,Huila,Neiva
coffee,-76.64582794000,2.89583661300,Colombia,Cauca,Buenos Aires
coffee,-76.56249460000,2.89583661300,Colombia,Cauca,Santander De Quilichao
coffee,-76.47916127000,2.89583661300,Colombia,Cauca,Santander De Quilichao
coffee,-76.47916127000,2.93750328200,Colombia,Cauca,Santander De Quilichao
coffee,-75.06249453000,2.93750328200,Colombia,Huila,Neiva
coffee,-75.02082786000,2.93750328200,Colombia,Huila,Neiva
coffee,-76.72916128000,2.97916995100,Colombia,Cauca,Buenos Aires
coffee,-76.31249459000,2.97916995100,Colombia,Cauca,Caloto
coffee,-75.02082786000,2.97916995100,Colombia,Huila,Tello
coffee,98.64584787000,2.97916995100,Indonesia,Sumatera Utara,Simalungun
coffee,-76.72916128000,3.02083662000,Colombia,Cauca,Buenos Aires
coffee,-76.27082792000,3.02083662000,Colombia,Cauca,Toribio
coffee,-75.47916121000,3.02083662000,Colombia,Huila,Neiva
coffee,-75.06249453000,3.02083662000,Colombia,Huila,Tello
coffee,-75.02082786000,3.02083662000,Colombia,Huila,Tello
coffee,98.39584785000,3.02083662000,Indonesia,Sumatera Utara,Karo
coffee,98.43751452000,3.02083662000,Indonesia,Sumatera Utara,Karo
coffee,98.47918119000,3.02083662000,Indonesia,Sumatera Utara,Karo
coffee,98.68751454000,3.02083662000,Indonesia,Sumatera Utara,Simalungun
coffee,-76.72916128000,3.06250328800,Colombia,Cauca,Buenos Aires
coffee,-75.47916121000,3.06250328800,Colombia,Huila,Neiva
coffee,98.47918119000,3.06250328800,Indonesia,Sumatera Utara,Karo
coffee,98.60418120000,3.06250328800,Indonesia,Sumatera Utara,Simalungun
coffee,98.64584787000,3.06250328800,Indonesia,Sumatera Utara,Simalungun
coffee,-74.97916119000,3.10416995700,Colombia,Huila,Baraya
coffee,-75.52082788000,3.14583662600,Colombia,Huila,Neiva
coffee,-75.52082788000,3.18750329500,Colombia,Huila,Neiva
coffee,-75.47916121000,3.18750329500,Colombia,Huila,Neiva
coffee,-75.56249455000,3.22916996400,Colombia,Huila,Aipe
coffee,-75.52082788000,3.22916996400,Colombia,Huila,Aipe
coffee,-75.56249455000,3.27083663300,Colombia,Tolima,Ataco
coffee,-75.52082788000,3.27083663300,Colombia,Huila,Aipe
coffee,-74.85416118000,3.27083663300,Colombia,Huila,Colombia
coffee,31.02084434000,3.27083663300,Uganda,Arua,Maracha
coffee,-75.52082788000,3.31250330100,Colombia,Tolima,Ataco
coffee,-75.47916121000,3.31250330100,Colombia,Tolima,Ataco
coffee,31.02084434000,3.31250330100,Uganda,Arua,Maracha
coffee,31.18751102000,3.43750330800,Uganda,Yumbe,Aringa
coffee,-75.18749453000,4.39583669100,Colombia,Tolima,Ibague
coffee,96.72918110000,4.39583669100,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.68751443000,4.43750336000,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.89584778000,4.43750336000,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.89584778000,4.47917002900,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,-76.10416125000,4.52083669800,Colombia,Valle Del Cauca,La Union
coffee,96.81251444000,4.56250336700,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.85418111000,4.56250336700,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.81251444000,4.60417003600,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.81251444000,4.64583670400,Indonesia,Nangroe Aceh Darussalam,Aceh Tengah
coffee,96.77084777000,4.68750337300,Indonesia,Nangroe Aceh Darussalam,Bener Meriah
coffee,96.97918111000,4.72917004200,Indonesia,Nangroe Aceh Darussalam,Bener Meriah
coffee,97.06251445000,4.77083671100,Indonesia,Nangroe Aceh Darussalam,Bener Meriah
coffee,-75.68749456000,5.06250339300,Colombia,Caldas,Palestina
coffee,-75.56249455000,5.77083676300,Colombia,Antioquia,Abejorral
coffee,-73.68749445000,5.85417010100,Colombia,Santander,Puente Nacional
coffee,-73.64582779000,5.89583677000,Colombia,Santander,Puente Nacional
coffee,-73.60416112000,5.97917010700,Colombia,Boyaca,San Jose De Pare
coffee,-73.39582777000,6.06250344500,Colombia,Santander,Suaita
coffee,-73.43749444000,6.10417011400,Colombia,Santander,Suaita
coffee,-73.39582777000,6.14583678300,Colombia,Santander,Guadalupe
coffee,-73.18749443000,6.14583678300,Colombia,Santander,Charala
coffee,-73.39582777000,6.18750345100,Colombia,Santander,Guadalupe
coffee,-73.35416110000,6.18750345100,Colombia,Santander,Guadalupe
coffee,-73.35416110000,6.22917012000,Colombia,Santander,Guadalupe
coffee,-73.18749443000,6.22917012000,Colombia,Santander,Charala
coffee,-73.14582776000,6.22917012000,Colombia,Santander,Charala
coffee,-73.39582777000,6.27083678900,Colombia,Santander,Guadalupe
coffee,-73.27082777000,6.27083678900,Colombia,Santander,Oiba
coffee,-73.27082777000,6.31250345800,Colombia,Santander,Oiba
coffee,-73.22916110000,6.31250345800,Colombia,Santander,Oiba
coffee,-73.35416110000,6.39583679600,Colombia,Santander,Simacota
coffee,-73.18749443000,6.39583679600,Colombia,Santander,Paramo
coffee,-73.14582776000,6.39583679600,Colombia,Santander,Valle De  San Jose
coffee,-73.35416110000,6.43750346400,Colombia,Santander,Simacota
coffee,-73.27082777000,6.43750346400,Colombia,Santander,Socorro
coffee,-73.22916110000,6.43750346400,Colombia,Santander,Socorro
coffee,-73.10416109000,6.43750346400,Colombia,Santander,Valle De  San Jose
coffee,-73.06249442000,6.43750346400,Colombia,Santander,Mogotes
coffee,-73.22916110000,6.47917013300,Colombia,Santander,Socorro
coffee,-73.18749443000,6.47917013300,Colombia,Santander,Pinchote
coffee,-73.31249444000,6.52083680200,Colombia,Santander,Palmar
coffee,-73.10416109000,6.52083680200,Colombia,Santander,San Gil
coffee,-73.06249442000,6.52083680200,Colombia,Santander,Mogotes
coffee,-75.72916123000,6.56250347100,Colombia,Antioquia,Sopetran
coffee,-73.06249442000,6.60417014000,Colombia,Santander,Curiti
coffee,-72.97916108000,6.68750347800,Colombia,Santander,Aratoca
coffee,-73.47916111000,6.77083681500,Colombia,Santander,San Vicente De Chucuri
coffee,-73.35416110000,6.93750349100,Colombia,Santander,Betulia
coffee,-73.06249442000,7.06250349700,Colombia,Santander,Floridablanca
coffee,-73.06249442000,7.10417016600,Colombia,Santander,Floridablanca
coffee,-73.06249442000,7.27083684100,Colombia,Santander,Matanza
coffee,-73.10416109000,7.31250351000,Colombia,Santander,Matanza
coffee,-73.10416109000,7.35417017900,Colombia,Santander,Matanza
coffee,-73.10416109000,7.39583684800,Colombia,Santander,Matanza
coffee,36.93751132000,7.47917018500,Ethiopia,Oromia,Jimma
coffee,36.97917798000,7.47917018500,Ethiopia,Oromia,Jimma
coffee,36.97917798000,7.60417019200,Ethiopia,Oromia,Jimma
coffee,36.89584465000,7.64583686100,Ethiopia,Oromia,Jimma
coffee,36.93751132000,7.64583686100,Ethiopia,Oromia,Jimma
coffee,-82.93749494000,8.72917025100,Costa Rica,Puntarenas,Coto Brus
coffee,-82.89582827000,8.72917025100,Panama,Chiriqui,Renacimiento
coffee,-82.89582827000,8.77083692000,Panama,Chiriqui,Renacimiento
coffee,-82.47916158000,8.77083692000,Panama,Chiriqui,Boquete
coffee,-82.43749491000,8.77083692000,Panama,Chiriqui,Boquete
coffee,-82.93749494000,8.81250358900,Costa Rica,Puntarenas,Coto Brus
coffee,-82.89582827000,8.81250358900,Costa Rica,Puntarenas,Coto Brus
coffee,-83.14582828000,8.85417025800,Costa Rica,Puntarenas,Buenos Aires
coffee,-83.10416161000,8.85417025800,Costa Rica,Puntarenas,Buenos Aires
coffee,-82.93749494000,8.85417025800,Costa Rica,Puntarenas,Coto Brus
coffee,-82.89582827000,8.85417025800,Costa Rica,Puntarenas,Coto Brus
coffee,-82.93749494000,8.89583692700,Costa Rica,Puntarenas,Coto Brus
coffee,-82.93749494000,8.93750359500,Costa Rica,Puntarenas,Coto Brus
coffee,41.52084489000,8.93750359500,Ethiopia,Oromia,East Harerghe
coffee,-82.93749494000,8.97917026400,Costa Rica,Puntarenas,Coto Brus
coffee,41.56251156000,8.97917026400,Ethiopia,Oromia,East Harerghe
coffee,-83.02082828000,9.02083693300,Costa Rica,Puntarenas,Buenos Aires
coffee,-83.64582831000,9.14583694000,Costa Rica,San Jose,Perez Zeledon
coffee,-83.18749495000,9.14583694000,Costa Rica,Puntarenas,Buenos Aires
coffee,-83.60416164000,9.18750360800,Costa Rica,San Jose,Perez Zeledon
coffee,-83.56249497000,9.18750360800,Costa Rica,San Jose,Perez Zeledon
coffee,-83.72916165000,9.27083694600,Costa Rica,San Jose,Perez Zeledon
coffee,-83.68749498000,9.27083694600,Costa Rica,San Jose,Perez Zeledon
coffee,-70.27082761000,9.27083694600,Venezuela,Trujillo,Bocono
coffee,42.14584492000,9.27083694600,Ethiopia,Harari,Harari
coffee,-83.72916165000,9.31250361500,Costa Rica,San Jose,Perez Zeledon
coffee,-83.60416164000,9.31250361500,Costa Rica,San Jose,Perez Zeledon
coffee,-83.72916165000,9.39583695300,Costa Rica,San Jose,Perez Zeledon
coffee,-83.81249498000,9.43750362100,Costa Rica,San Jose,Perez Zeledon
coffee,-83.72916165000,9.43750362100,Costa Rica,San Jose,Perez Zeledon
coffee,-83.64582831000,9.43750362100,Costa Rica,San Jose,Perez Zeledon
coffee,-83.77082831000,9.47917029000,Costa Rica,San Jose,Perez Zeledon
coffee,-83.64582831000,9.47917029000,Costa Rica,San Jose,Perez Zeledon
coffee,-83.60416164000,9.47917029000,Costa Rica,San Jose,Perez Zeledon
coffee,-83.85416165000,9.52083695900,Costa Rica,San Jose,Perez Zeledon
coffee,-69.97916093000,9.56250362700,Venezuela,Lara,Moran
coffee,-84.02082833000,9.56250362800,Costa Rica,San Jose,Tarrazu
coffee,-83.85416165000,9.56250362800,Costa Rica,San Jose,Dota
coffee,-70.22916094000,9.60417029600,Venezuela,Trujillo,Carache
coffee,-84.06249500000,9.60417029700,Costa Rica,San Jose,Tarrazu
coffee,-83.97916166000,9.60417029700,Costa Rica,San Jose,Dota
coffee,-84.18749500000,9.64583696600,Costa Rica,San Jose,Aserri
coffee,-84.06249500000,9.64583696600,Costa Rica,San Jose,Tarrazu
coffee,-84.14582833000,9.68750363400,Costa Rica,San Jose,Aserri
coffee,-84.10416167000,9.68750363400,Costa Rica,San Jose,Leon Cortes
coffee,-84.06249500000,9.68750363400,Costa Rica,San Jose,Leon Cortes
coffee,-84.02082833000,9.68750363400,Costa Rica,San Jose,Tarrazu
coffee,-84.27082834000,9.72917030300,Costa Rica,San Jose,Acosta
coffee,-84.10416167000,9.72917030300,Costa Rica,San Jose,Aserri
coffee,-84.02082833000,9.72917030300,Costa Rica,San Jose,Leon Cortes
coffee,-84.22916167000,9.77083697200,Costa Rica,San Jose,Acosta
coffee,-84.18749500000,9.77083697200,Costa Rica,San Jose,Acosta
coffee,-84.14582833000,9.77083697200,Costa Rica,San Jose,Aserri
coffee,-84.06249500000,9.77083697200,Costa Rica,Cartago,Cartago
coffee,-84.02082833000,9.77083697200,Costa Rica,San Jose,Desamparados
coffee,-83.81249498000,9.77083697200,Costa Rica,Cartago,Paraiso
coffee,-84.31249501000,9.81250364100,Costa Rica,San Jose,Puriscal
coffee,-84.22916167000,9.81250364100,Costa Rica,San Jose,Acosta
coffee,-84.06249500000,9.81250364100,Costa Rica,San Jose,Desamparados
coffee,-84.02082833000,9.81250364100,Costa Rica,Cartago,Cartago
coffee,-83.97916166000,9.81250364100,Costa Rica,Cartago,El Guarco
coffee,-83.93749499000,9.81250364100,Costa Rica,Cartago,Cartago
coffee,-83.77082831000,9.81250364100,Costa Rica,Cartago,Paraiso
coffee,-83.68749498000,9.81250364100,Costa Rica,Cartago,Jimenez
coffee,-83.64582831000,9.81250364100,Costa Rica,Cartago,Jimenez
coffee,-83.60416164000,9.81250364100,Costa Rica,Cartago,Turrialba
coffee,-83.56249497000,9.81250364100,Costa Rica,Cartago,Turrialba
coffee,-83.52082830000,9.81250364100,Costa Rica,Cartago,Turrialba
coffee,-83.47916163000,9.81250364100,Costa Rica,Cartago,Turrialba
coffee,-84.35416168000,9.85417031000,Costa Rica,San Jose,Puriscal
coffee,-84.31249501000,9.85417031000,Costa Rica,San Jose,Puriscal
coffee,-84.27082834000,9.85417031000,Costa Rica,San Jose,Mora
coffee,-84.18749500000,9.85417031000,Costa Rica,San Jose,Mora
coffee,-84.06249500000,9.85417031000,Costa Rica,San Jose,Desamparados
coffee,-83.97916166000,9.85417031000,Costa Rica,Cartago,El Guarco
coffee,-83.93749499000,9.85417031000,Costa Rica,Cartago,El Guarco
coffee,-83.77082831000,9.85417031000,Costa Rica,Cartago,Paraiso
coffee,-83.72916165000,9.85417031000,Costa Rica,Cartago,Jimenez
coffee,-83.60416164000,9.85417031000,Costa Rica,Cartago,Turrialba
coffee,-83.56249497000,9.85417031000,Costa Rica,Cartago,Turrialba
coffee,-84.39582835000,9.89583697900,Costa Rica,San Jose,Puriscal
coffee,-84.35416168000,9.89583697900,Costa Rica,San Jose,Mora
coffee,-84.22916167000,9.89583697900,Costa Rica,San Jose,Mora
coffee,-84.18749500000,9.89583697900,Costa Rica,San Jose,Santa Ana
coffee,-84.10416167000,9.89583697900,Costa Rica,San Jose,Alajuelita
coffee,-84.06249500000,9.89583697900,Costa Rica,San Jose,Desamparados
coffee,-84.02082833000,9.89583697900,Costa Rica,Cartago,La Union
coffee,-83.68749498000,9.89583697900,Costa Rica,Cartago,Turrialba
coffee,-83.64582831000,9.89583697900,Costa Rica,Cartago,Turrialba
coffee,-83.56249497000,9.89583697900,Costa Rica,Cartago,Turrialba
coffee,-83.52082830000,9.89583697900,Costa Rica,Cartago,Turrialba
coffee,-84.02082833000,9.93750364800,Costa Rica,San Jose,Curridabat
coffee,-83.97916166000,9.93750364800,Costa Rica,Cartago,La Union
coffee,-83.68749498000,9.93750364800,Costa Rica,Cartago,Turrialba
coffee,-83.64582831000,9.93750364800,Costa Rica,Cartago,Turrialba
coffee,-83.60416164000,9.93750364800,Costa Rica,Cartago,Turrialba
coffee,-83.56249497000,9.93750364800,Costa Rica,Cartago,Turrialba
coffee,-84.47916168000,9.97917031600,Costa Rica,Alajuela,San Mateo
